video_id,trending_date,title,channel_title,category_id,publish_date,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
WZk-mJUQb1Q,01-06-2018,Yaar nee? Rajinikanth insulted in Thoothukudi - Viral Video,Wetalkiess,24,30-05-2018,285493,2088,897,424,FALSE,FALSE,FALSE
f95XpmvLw_g,01-06-2018,"Kumkum Bhagya - कुमकुम भाग्य - Episode 1112  - June 01, 2018 - Preview",Zee TV,24,01-06-2018,162032,662,50,33,FALSE,FALSE,FALSE
gPYKPJ1RYJA,01-06-2018,Sembaruthi Serial Latest Promo | This Week,Cine Heart TAMIL,24,30-05-2018,344834,840,176,201,FALSE,FALSE,FALSE
tfzdwg8etGY,02-06-2018,Manasu Mamata | 1st June 2018  |Full Episode No 2297 | ETV Telugu,etvteluguindia,24,01-06-2018,273598,1108,272,149,FALSE,FALSE,FALSE
xvDm4koa4CE,02-06-2018,"Baal Veer - बाल वीर - Episode 974 - 31st  May, 2018",Sony PAL,24,31-05-2018,325053,774,322,57,FALSE,FALSE,FALSE
gXHau5ebHLo,02-06-2018,Sembarathi | Episode - 163 | Best Scene |31 May 2018 | Tamil Serial,Zee Tamil,24,01-06-2018,565311,1371,235,77,FALSE,FALSE,FALSE
DjVdzb5sryI,02-06-2018,"Telangana Formation Day 2018 Special Song | By Sravana Bhargavi, Satya Sagar Polam - TeluguOne",TeluguOne,10,31-05-2018,526704,5471,495,372,FALSE,FALSE,FALSE
8nYdPSEr5Cs,02-06-2018,"Lagira Zhala Jee - लागिरं झालं जी - Episode 347 - May 31, 2018 - Best Scene",Zee Marathi,24,01-06-2018,223164,706,104,20,FALSE,FALSE,FALSE
GEXuZmSNbUc,02-06-2018,Amma Mazhavillu I Mohan Lal the complete actor I Mazhavil Manorama,Mazhavil Manorama,24,31-05-2018,289490,1804,391,269,FALSE,FALSE,FALSE
C9YPvmq-mR8,02-06-2018,Seetha | Flowers | Ep# 354,Flowers TV,24,01-06-2018,303054,1648,272,968,FALSE,FALSE,FALSE
3L9wmlMlpgI,02-06-2018,"Kumkum Bhagya - कुमकुम भाग्य - Episode 1111 - May 31, 2018 - Best Scene | Zee Tv",Zee TV,24,01-06-2018,434627,1214,179,34,FALSE,FALSE,FALSE
eIAqcGv5EwE,02-06-2018,Azhagu - Tamil Serial | அழகு | Episode 162 | Sun TV Serials |  01 June 2018 | Revathy | Vision Time,Vision Time Tamil,24,01-06-2018,245544,1439,270,257,FALSE,FALSE,FALSE
faqFaNypPOU,02-06-2018,வள்ளி | VALLI | Sun TV | Tamil | Mega Serial | Episode 1569 - 01st June  2018,Saregama TVShows,24,01-06-2018,94260,749,115,79,FALSE,FALSE,FALSE
rZLT8ZnDUvI,02-06-2018,"8:00 AM - CURRENT AFFAIRS SHOW 2 June | RRB ALP/Group D, SBI Clerk, IBPS, SSC, KVS, UP Police",WiFiStudy,27,02-06-2018,25590,3614,43,243,FALSE,FALSE,FALSE
GUoKVSOc18s,02-06-2018,1 June 2018 करेंट अफेयर्स हिंदी//रटलेना//Daily Current Affairs Booster 1st June-Golden Era Educatioh,Golden Era Education,27,31-05-2018,70345,2607,137,788,FALSE,FALSE,FALSE
4jlzBKYIhjc,02-06-2018,Kalyana Vaibhogam | Episode - 284 | Preview | 31 May 2018 | Telugu Serial,zeetvtelugu,24,31-05-2018,288916,339,57,31,FALSE,FALSE,FALSE
hdnp__rGSjE,02-06-2018,"Bhabi Ji Ghar Par Hain - भाबीजी घर पर हैं - Episode 850  - May 31, 2018 - Webisode",And TV,24,01-06-2018,76897,591,91,43,FALSE,FALSE,FALSE
KAdeWr0sxZM,02-06-2018,उपचुनाव में बीजेपी की हार पर क्या-क्या बोले शत्रुघ्न सिन्हा?  EXCLUSIVE | Big Story,News Tak,25,31-05-2018,382631,5815,852,1833,FALSE,FALSE,FALSE
46aiEO97LvM,02-06-2018,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 2479 - 31st May, 2018",SAB TV,24,31-05-2018,222832,1367,196,109,FALSE,FALSE,FALSE
rAYdbt8Xor8,02-06-2018,മരണം വരെ കെവിന്റെ ഭാര്യയായി ജീവിക്കും ഭാര്യാ നീനുവിന്റെ പ്രതികരണം വൈറലാവുന്നു | Kevin | Neenu,First Show,24,29-05-2018,785183,2889,651,341,FALSE,FALSE,FALSE
3lCn-hLeB4s,02-06-2018,Short Girls Kashtalu || Mahathalli,Mahathalli,24,30-05-2018,531220,18960,445,2599,FALSE,FALSE,FALSE
1r3xPg-YhHw,02-06-2018,Back To School - Pudhupettai Parody | Time Out #1 | Team NYK,Nee Yaaruda Komali,23,01-06-2018,28839,3247,29,293,FALSE,FALSE,FALSE
mTVPgE2Lli8,02-06-2018,ઉનાળાનું વેકેશન | Pagal Gujju,Pagal Gujju,22,31-05-2018,290728,8824,623,648,FALSE,FALSE,FALSE
CNcYo4xrB04,02-06-2018,1 June 2018 - The Hindu Editorial News Paper Analysis - [UPSC/SSC/IBPS] Current affairs,Study IQ education,27,01-06-2018,53613,2433,50,309,FALSE,FALSE,FALSE
muzsTfb-wlE,02-06-2018,Csk vs Srh | Shane Watson Celebration inside Dressing room | Vivo Ipl 2018 Final Funny videos,I Love Cricket,17,28-05-2018,3166997,36929,4552,2736,FALSE,FALSE,FALSE
qjx-PP8lw1Y,02-06-2018,How To Print Photo On Mug | നിങ്ങൾക്കും തന്നെ ചെയ്യാം | M4 Tech |,M4 Tech,24,29-05-2018,544798,23950,2940,2281,FALSE,FALSE,FALSE
fsOJxLSncI0,02-06-2018,Kareena Kapoor Bride Entry With Sonam Kapoor And Swara Bhaskar | Veere Di Wedding,Tv Actor's Real,24,01-06-2018,142855,627,83,38,FALSE,FALSE,FALSE
xcrAzIt5-RU,02-06-2018,ହେଲମେଟ ଡ୍ରାମା: ଘରେ ମାରି ପକେଇବେ ଟିଭି ଦେଖିଲେ | ଭାଇଙ୍କର ଧନୁ ରାଶି ଖରାପ ଚାଲିଛି - Best of News Fuse,OTV,25,31-05-2018,234139,2415,145,187,FALSE,FALSE,FALSE
8D1fLSgvFnc,02-06-2018,"Rail Full Movie (Thodari) - 2018 Telugu Full Movies - Dhanush, Keerthy Suresh - Prabhu Solomon",Bhavani HD Movies,24,28-05-2018,1308250,8514,834,932,FALSE,FALSE,FALSE
JcfZ268m7kc,02-06-2018,LIVE STREAMING | Dhilwan (Barnala) | Last Day | 31 May 2018 | Dhadrianwale,Emm Pee,29,31-05-2018,74665,2706,146,0,TRUE,FALSE,FALSE
bV7dpGgOMuY,02-06-2018,Bulleya Reprise | Sultan | Salman Khan | Anushka Sharma | Papon,YRF,10,31-05-2018,280953,10543,301,537,FALSE,FALSE,FALSE
8g4vOIfYdPc,02-06-2018,Bokul Kotha | Episode - 154 | Preview | 01 Jun 2018 | Bangla Serial,Zee Bangla,24,01-06-2018,169897,660,35,21,FALSE,FALSE,FALSE
MRD9PZ0DGuw,02-06-2018,"Curfew In Shillong After Violent Clashes, 3 Arrested",NDTV,25,01-06-2018,41881,122,248,199,FALSE,FALSE,FALSE
hf9R3L-336M,02-06-2018,ऐका अज्या शीतलच्या लग्नातील उखाणे|Lagira Zhala Jee|Upcoming Twist|Updates|Nirom Marathi,NIROM मराठी,24,31-05-2018,161769,681,81,35,FALSE,FALSE,FALSE
tuam-FqCkhI,02-06-2018,Ambi Ning Vayassaytho | Rebel Star Ambarish Birthday Special Teaser | Kannada 2018 | Kichcha Sudeepa,Anand Audio,24,29-05-2018,489415,9928,591,741,FALSE,FALSE,FALSE
MjattI6hs2A,02-06-2018,OUR COMPUTER CRASHED (Mark Angel Comedy),MarkAngelComedy,24,01-06-2018,235133,10640,458,2153,FALSE,FALSE,FALSE
1nDbkfCt2t4,02-06-2018,#WorldEnvironmentDay | Tik Tik Plastic | Shaan | Bhamla Foundation | Beat Plastic Pollution,T-Series,10,01-06-2018,154045,8389,323,917,FALSE,FALSE,FALSE
6wbR6qFWqPk,02-06-2018,Bhavesh Joshi Superhero | Not A Movie Review | Sucharita Tyagi | Film Companion,Film Companion,24,01-06-2018,36905,607,77,191,FALSE,FALSE,FALSE
jxpqIhwfvAI,02-06-2018,"CURRENT AFFAIRS | THE HINDU |1st June 2018 | UPSC,RRB,SBI CLERK/IBPS,SSC,CLAT & OTHERS",Adda247 :Official Channel of BankersAdda & SSCAdda,27,01-06-2018,37275,2876,67,101,FALSE,FALSE,FALSE
R4cN7klCTaA,02-06-2018,Udann Sapnon Ki - 31st May 2018 - उड़ान सपनों की,Colors TV,24,01-06-2018,63695,167,33,10,FALSE,FALSE,FALSE
3Vi0hX3NiDE,02-06-2018,How To Look Good On A Budget | Shreya Jain,Shreya Jain,26,01-06-2018,45028,3592,168,496,FALSE,FALSE,FALSE
zxDFOGiB-vo,02-06-2018,Bithiri Sathi's Health Tips | Chemical In Toothpaste Tied to Colon Cancer Risk | Teenmaar News,V6 News Telugu,25,01-06-2018,69200,882,48,94,FALSE,FALSE,FALSE
ygDzD3_FnLs,02-06-2018,Nani Bigg Boss Telugu 2 contestants List | Bigg Boss 2 | #StarMaa | Bigg Boss Season 2 Latest News,5nMedia,22,30-05-2018,152855,374,331,113,FALSE,FALSE,FALSE
tIicz2Q4JnM,02-06-2018,9 PM | ETV Telugu News | 1st June 2018,ETV Andhra Pradesh,25,01-06-2018,89009,632,108,86,FALSE,FALSE,FALSE
vztJPO99F5U,02-06-2018,When Girls Take Selfies | Chotu | Rickshawali,Rickshawali,24,01-06-2018,88132,4245,309,604,FALSE,FALSE,FALSE
4s4usSgshPI,02-06-2018,Nipah virus scare: Auto drivers left high and dry| Mathrubhumi News,Mathrubhumi News,25,01-06-2018,22144,0,0,6,FALSE,TRUE,FALSE
YFb_8vQX248,02-06-2018,છોકરીયું ને પટાવા પાછળ માણસો કેવું કેવું કરે છે || Gujarati comedy || Video By Akki&Ankit,Akki & Ankit,23,31-05-2018,168499,3402,145,248,FALSE,FALSE,FALSE
bKy_RIuKDGg,02-06-2018,Kodaden Beda Thogolod Goththu | Kotigobba - 2 Comedy | Chikkanna | Kichcha Sudeepa | Nithya Menan,Anand Audio Kannada Comedy,23,31-05-2018,121067,534,36,11,FALSE,FALSE,FALSE
SDCffmveHp0,02-06-2018,Hilarious Fun TDP Narsi reddy Vs Posani Krishna Murali Counter | Mata ki Mata | Friday Poster,Friday Poster,24,29-05-2018,696255,8555,2231,3538,FALSE,FALSE,FALSE
L59DvD-q61U,02-06-2018,A HUG || Deepthi Sunaina || Shanmukh Jaswanth,Shanmukh Jaswanth,24,28-05-2018,810856,17980,2764,1204,FALSE,FALSE,FALSE
Evs6NiLJ_iU,02-06-2018,Sameer And Naina Wear MATCHING CLOTHES At IWM Buzz Party | EXCLUSIVE Interview | TellyMasala,TellyMasala,24,01-06-2018,38364,1150,15,115,FALSE,FALSE,FALSE
cBGIbzzSJCE,02-06-2018,"UNCUT: Sanju Trailer Launch | Ranbir Kapoor, Sonam Kapoor, Rajkumar Hirani",Lehren TV,24,31-05-2018,257868,2667,261,76,FALSE,FALSE,FALSE
QW9THv7GJ-4,02-06-2018,TEJAL THAKOR | Bewafa Tari Bewafai | બેવફા તારી બેવફાઈ | Bewafa Song 2018 | STUDIO SARASWATI,Studio Saraswati Official,10,31-05-2018,489111,7028,586,557,FALSE,FALSE,FALSE
nwK2VdWdEww,02-06-2018,"Dr. Gulati, The Entertainer - The Kapil Sharma Show",SET India,24,01-06-2018,137002,1153,86,61,FALSE,FALSE,FALSE
bPfiWUK3-90,02-06-2018,"X Videos - Moviebuff Sneak Peek 02 | Ajay Raj, Riya Mika | Sajo Sundar | Johan",Moviebuff Tamil,24,29-05-2018,1248214,4448,1163,223,FALSE,FALSE,FALSE
pyJ3pdZkhzQ,02-06-2018,SSC IMPORTANT NOTICE 1st June 2018 #Student को डराने की कोशिश या Exam में Reform,CGL APTITUDE PATHSHALA,27,01-06-2018,40944,820,75,158,FALSE,FALSE,FALSE
7wZzvS_I6EQ,02-06-2018,शनिवार स्पेशल भजन : शनिदेवजी का धाम || इस भजन के सुनने से शनि के साढ़ेसाती से मुक्ति मिलती है,Sonotek Bhakti,10,01-06-2018,24203,237,50,32,FALSE,FALSE,FALSE
KsJtR49UlYU,02-06-2018,Action 3D (2018) | New Released Full Hindi Dubbed Movie | South Indian Dubbed Movies 2018 Full Movie,WAMIndiaMovies,1,28-05-2018,3292160,17673,2268,1026,FALSE,FALSE,FALSE
8Kt57X7zA-A,02-06-2018,വിവാഹ റെജിസ്ട്രേഷൻ പൂർത്തീകരിച്ചില്ല ; ഉദ്യോഗസ്ഥകരുടെ നിസ്സഹകരണമെന്നു അഭിഭാഷക,News18 Kerala,25,30-05-2018,208031,402,107,157,FALSE,FALSE,FALSE
sGwJJ2Jr6p0,02-06-2018,ரத்தனத்திடம் பிணமாக கிடைத்த பிரபா | Priyamanaval Serial Review | Priyamanaval,Daily Tamil Serial Review,22,01-06-2018,39326,223,34,19,FALSE,FALSE,FALSE
QZs5SiM-C2E,02-06-2018,DESI CID || HALF ENGINEER||,Half Engineer,23,29-05-2018,843298,69078,2749,8988,FALSE,FALSE,FALSE
U_El6nBlsME,02-06-2018,Rocking Rakesh Performance | Extra Jabardasth | 1st June 2018 | ETV Telugu,ETV Jabardasth,22,01-06-2018,340822,2962,306,213,FALSE,FALSE,FALSE
eaikOPZn9YQ,02-06-2018,"Jabardasth - Jabardasth Latest Promo - 7th June 2018 - Hyper Aadi, Anasuya,KiraakRP - Mallemalatv",mallemalatv,24,31-05-2018,1352710,8731,600,474,FALSE,FALSE,FALSE
wScqcjsvIGs,02-06-2018,Sembaruthi Today Episode Promo | 1/6/18 Episode,Cine Heart TAMIL,24,01-06-2018,435250,1440,292,190,FALSE,FALSE,FALSE
KuWnanSN_AI,02-06-2018,"Priyamanaval Episode 1029, 31/05/18",VikatanTV,43,31-05-2018,852031,3549,1145,584,FALSE,FALSE,FALSE
PxJ5LDeK4mI,02-06-2018,"Kumkum Bhagya - Episode 1112  - June 01, 2018 - Preview",Ditto TV,24,01-06-2018,601902,1673,135,84,FALSE,FALSE,FALSE
6TEYpJz5MXY,02-06-2018,ખજુરભાઈ as પ્લાસ્ટીકવાળો - Khajurbhai ni moj - IPL. 14 gujju comedy,Khajur Bhai Ni Moj,23,31-05-2018,562208,9709,517,523,FALSE,FALSE,FALSE
eYZ1Jh2gVUg,02-06-2018,வாணி ராணி - VAANI RANI -  Episode 1583 - 01/6/2018,RadaanMedia,24,01-06-2018,387856,2608,497,377,FALSE,FALSE,FALSE
2mahuMGbeFE,02-06-2018,देखिए बिलकुल नई Dhamaka मारवाड़ी कॉमेडी - LUNCH IN HOTEL | होटल में खाना | Rajasthani Comedy Video,RDC Rajasthani,23,01-06-2018,134556,1505,206,126,FALSE,FALSE,FALSE
1GQ18r_kC7A,02-06-2018,Rakesh Barot - Prem Karu Chhu Tane Sacho | Full HD VIDEO | New Gujarati Song 2018 | RDC Gujarati,RDC Gujarati,10,31-05-2018,595704,5913,712,356,FALSE,FALSE,FALSE
zeeZxSJXwIk,02-06-2018,Durga | Full Ep 1086 | 1st June 2018 | Odia Serial - TarangTV,Tarang TV,24,01-06-2018,70861,383,76,34,FALSE,FALSE,FALSE
cHo0to_IwM0,03-06-2018,Kushal Badrike As Sunil Shetty | AA BB KK Marathi Movie | Chala Hawa Yeu Dya | Zee Marathi,Zee Marathi,24,01-06-2018,396194,2528,185,46,FALSE,FALSE,FALSE
U4WLkjd86aI,03-06-2018,Bigg Boss Telugu Season 2 Contestants Final List | Nani | Sri Reddy | Madhavi Latha | YOYOTV Channel,YOYO TV Channel,25,01-06-2018,340584,1242,485,345,FALSE,FALSE,FALSE
suorpX0xHEI,03-06-2018,वायरल हुए डांसर डब्बू के 'वो' किस्से जो कोई नहीं जानता! Exclusive | News Tak,News Tak,25,01-06-2018,224261,2206,87,153,FALSE,FALSE,FALSE
C_2ZH7K2sL0,03-06-2018,"New Odia Full Film - BAJRANGI | Amlan, Anubha,  Sidhant & Naina | Sarthak Music",Sarthak Music,24,29-05-2018,1759817,11844,1902,0,TRUE,FALSE,FALSE
0AGMg91t4sE,03-06-2018,HILARIOUS Mandy Muden brings her bag of magic tricks to the Semi’s! | Semi-Finals | BGT 2018,Britain's Got Talent,24,01-06-2018,1118657,14662,620,0,TRUE,FALSE,FALSE
4CG8IU54DX0,03-06-2018,Bhramanam I Episode 80 - 01 June 2018 I Mazhavil Manorama,Mazhavil Manorama,24,02-06-2018,380268,804,348,246,FALSE,FALSE,FALSE
omxEgO85SiM,03-06-2018,2 June 2018 करेंट अफेयर्स हिंदी//रटलेना//Daily Current Affairs Booster 2nd June-Golden Era Educatioh,Golden Era Education,27,01-06-2018,74552,2520,143,1225,FALSE,FALSE,FALSE
RCNFZ-nZ6vk,03-06-2018,Bewafa Tari Bewafai - Tejal Thakor | New Gujarati Song 2018 | BEWAFA SONG | Full HD VIDEO,RDC Gujarati,10,02-06-2018,186575,1623,183,101,FALSE,FALSE,FALSE
DbPIkpi0ik4,03-06-2018,Clash of Clans: Town Hall 12 Is Coming! (New Update),Clash of Clans,20,30-05-2018,2380874,87420,3248,11093,FALSE,FALSE,FALSE
NwCfrim7vPk,03-06-2018,Alitho Saradaga 85 PROMO | Suda garu Uday Kiran gurinchi cheppi Kantathadi pettaru..,Gnapika Productions,1,30-05-2018,1262135,8273,524,548,FALSE,FALSE,FALSE
4O2PgEwqYPg,03-06-2018,"Sammohanam Theatrical Trailer | Sudheer Babu, Aditi Rao Hydari | Mohanakrishna Indraganti",Aditya Music,10,01-06-2018,350110,6474,185,310,FALSE,FALSE,FALSE
sfU0qBEbY_A,03-06-2018,MAY BE - RAVNEET (Official Song) Latest Punjabi Songs 2018 | Juke Dock,Juke Dock,10,30-05-2018,2558560,51280,2341,2379,FALSE,FALSE,FALSE
mQCk1medFbc,03-06-2018,Mahasangam - Tu Aashiqui & Ishq Mein Marjawan - 1st June 2018 - महासंगम,Colors TV,24,02-06-2018,87390,381,50,29,FALSE,FALSE,FALSE
tyBELcbeT6Y,03-06-2018,Parents vs Technology | MostlySane,MostlySane,23,31-05-2018,859898,81043,1291,6342,FALSE,FALSE,FALSE
XWLGC4jnJrU,03-06-2018,Bokul Kotha | Episode - 155 | Preview | 02 Jun 2018 | Bangla Serial,Zee Bangla,24,02-06-2018,136689,622,40,13,FALSE,FALSE,FALSE
2Ey4epZA27o,03-06-2018,Hoye Jetey Paari (হয়ে যেতে পারি) | Fidaa | Video Song | Arijit | Yash | Sanjana |  Arindom | SVF,SVF,10,01-06-2018,473450,11684,1318,1247,FALSE,FALSE,FALSE
EhJMoLeLuE4,03-06-2018,Nandini | 31 May 2018 | SunTV,SunTV Tamil,22,01-06-2018,359989,1668,249,132,FALSE,FALSE,FALSE
EFwG5GIDyR0,03-06-2018,2 June 2018 - The Hindu Editorial News Paper Analysis - [UPSC/SSC/IBPS] Current affairs,Study IQ education,27,02-06-2018,48073,2531,46,359,FALSE,FALSE,FALSE
jr0THyOw4h0,03-06-2018,Kairana-Noorpur में BJP की करारी हार ! Maya-Akhilesh ने किये Modi और Yogi के सभी किले नेस्तनाबूद,Aaj Tak,25,31-05-2018,614360,3862,723,1105,FALSE,FALSE,FALSE
_Zhz8hF00pE,03-06-2018,Weekend Party Song | Home Shanti Home Parody | Girliyapa,Girliyapa,22,31-05-2018,544282,28517,1738,1489,FALSE,FALSE,FALSE
xNp5yIGHD2g,03-06-2018,DIY Giant Squishy / 11 Giant vs Miniature Stress Relievers recipes,Troom Troom,26,01-06-2018,1447307,19494,1309,2394,FALSE,FALSE,FALSE
GqVZrcSDVBY,03-06-2018,SIT | TBH | BIWI KI GENERALIZATIONS | S2 E5 | Chhavi Mittal | Karan V Grover,Shitty Ideas Trending,24,31-05-2018,405282,20853,680,1681,FALSE,FALSE,FALSE
XPwG9FSaLZk,03-06-2018,"tamil news Rajinikanth speech at thoothukudi Ameer reveals the truth tamil news live, redpix",Red Pix 24x7,25,01-06-2018,212386,3028,729,1010,FALSE,FALSE,FALSE
1xR-XgReRg8,03-06-2018,How to get rid of Overthinking? By Sandeep Maheshwari (Part 4 of 4),Sandeep Maheshwari,22,30-05-2018,520131,25297,465,2229,FALSE,FALSE,FALSE
bKOcPrsvHFQ,03-06-2018,Teaser | Hanju Digde | A Kay | Western Penduz | Releasing Soon | Speed Records,Speed Records,10,31-05-2018,554454,16134,789,1065,FALSE,FALSE,FALSE
Wp4pBYagvHY,03-06-2018,NOOR BHAI TV WALE || SHEHBAAZ KHAN || KIRAAK VIDEO,shehbaaz Khan,23,31-05-2018,300685,10939,479,1098,FALSE,FALSE,FALSE
hIPyqtX4tN4,03-06-2018,FilterCopy | Struggles of People Who Wear Lenses | Ft. Viraj Ghelani & Banerjee,FilterCopy,23,01-06-2018,672181,23331,643,1157,FALSE,FALSE,FALSE
D95kEmfZ_ck,03-06-2018,रविवार स्पेशल भजन : मुरलिया सुना जा ओ मुरली वाले || इस भजन को सुनने से मन की शांति मिलती है,Sonotek Bhakti,10,02-06-2018,95881,406,100,45,FALSE,FALSE,FALSE
vlSysBzSnuE,03-06-2018,பிரபா இருக்கும் இடத்தை காட்டிக்கொடுத்த உலகநாயகி | Priyamanaval Serial Review | Priyamanaval,Daily Tamil Serial Review,22,02-06-2018,36547,203,32,7,FALSE,FALSE,FALSE
vWpQK8UsoBg,03-06-2018,Vidya Vinayaka - ವಿದ್ಯಾ ವಿನಾಯಕ | Episode - 155 | Preview | 01 Jun 2018 | Zee Kannada Serial,Zee Kannada,24,01-06-2018,40658,58,8,1,FALSE,FALSE,FALSE
pE1A3XNNBzQ,03-06-2018,The Sanskari Ladka FT. Old Delhi Films | Hasley India,Hasley India,23,30-05-2018,438585,19086,849,436,FALSE,FALSE,FALSE
NZb1Dx4Y_n4,03-06-2018,9 PM | ETV Telugu News | 2nd June 2018,ETV Andhra Pradesh,25,02-06-2018,97250,676,114,86,FALSE,FALSE,FALSE
lT2O8QwjlB0,03-06-2018,"Ela Ela Video Song - Krishnarjuna Yuddham Video songs | Nani, Anupama, Rukshar | Hiphop Tamizha",Lahari Music | T-Series,10,01-06-2018,275193,5675,185,265,FALSE,FALSE,FALSE
oRexjMP5XUE,03-06-2018,Alaparaigal bloopers - Nakkalites,Nakkalites,23,02-06-2018,79286,3690,63,176,FALSE,FALSE,FALSE
2QTPYBK_iLg,03-06-2018,Society treating GIRLS like they Treat Guys Ft. Hasley India | ODF,Old Delhi Films,24,01-06-2018,104892,6094,232,232,FALSE,FALSE,FALSE
UQOOKyvkUgc,03-06-2018,Pyaar Lafzon Mein Kahan Episode 66,Pyaar Lafzon Mein Kahan,1,29-05-2018,2253630,20266,1095,2944,FALSE,FALSE,FALSE
MRNHC9t7C0c,03-06-2018,Lagira Zhala Jee - निघणार धुमधडाक्यात वरात   | 01st June 2018 | Marathi Serial Latest Update News,Manoranjan Marathi,24,01-06-2018,127387,225,65,8,FALSE,FALSE,FALSE
HxVLdhm2B6Y,03-06-2018,Driving Lamborghini Aventador S! [Auto Focus Ep. 2],Marques Brownlee,28,02-06-2018,737047,41422,2567,3668,FALSE,FALSE,FALSE
lZdHrpqDJXI,03-06-2018,"Craziest food fights: WWE Top 10, June 2, 2018",WWE,17,02-06-2018,573308,12631,922,1162,FALSE,FALSE,FALSE
_9h1VdMK7LI,03-06-2018,SBI PO/CLERK | 5 Simplification + 5 Inequality + 5 Arithmetic | Maths | Amit Sir,Adda247 :Official Channel of BankersAdda & SSCAdda,27,02-06-2018,30829,2436,90,171,FALSE,FALSE,FALSE
u2ZYREoShmc,03-06-2018,The Exam Results | Madhyamik & HS Result 2018 Bangla Funny Video | KhilliBuzzChiru,KhilliBuzzChiru,23,01-06-2018,60086,7581,398,968,FALSE,FALSE,FALSE
QCybY-kdhIU,03-06-2018,Telangana Formation Day Song 2018 | Full Song | Mangli | Dr. Kandi Konda | Jangi Reddy | MicTv.in,Mic Tv,24,28-05-2018,2772480,30893,3309,2829,FALSE,FALSE,FALSE
rtwzZzPkyS4,03-06-2018,Behti Hawa Sa Tha Woh | Sheorans | Funny Video,Sheorans,24,01-06-2018,90688,3260,195,220,FALSE,FALSE,FALSE
1ku3uA75MbI,03-06-2018,TIME IS MONEY | RishhSome,Rishhsome,23,29-05-2018,844391,55114,3487,3869,FALSE,FALSE,FALSE
HhwTvDbsebw,03-06-2018,JUNGLE (2018) New Released Full Hindi Dubbed Movie | Full Hindi Movies 2018 | South Movie,AD-WISE MEDIA ACTION MOVIEPLEX,1,30-05-2018,3002972,10084,2109,571,FALSE,FALSE,FALSE
dU7BhlfWFEw,03-06-2018,IBC24 की धुन में नाचे डब्बू जी | देखिये डब्बू का Exclusive Dance | #GovindaFan | Ulala,IBC24,25,01-06-2018,573431,6517,355,381,FALSE,FALSE,FALSE
pT9hbP7iTrU,03-06-2018,Pove Pora | 1st June 2018 | Full Episode 46 | ETV Plus,ETV Plus India,23,01-06-2018,650683,5047,590,911,FALSE,FALSE,FALSE
dROvhepEATs,03-06-2018,Uppum Mulakum│Flowers│EP# 616,Flowers Comedy,24,01-06-2018,1261744,8786,1181,1227,FALSE,FALSE,FALSE
cpCiPA-kczA,03-06-2018,"Extra Jabardasth | 8th June 2018 | Extra Jabardasth Latest Promo | Rashmi,Sudigali Sudheer",mallemalatv,24,01-06-2018,1268813,8534,578,444,FALSE,FALSE,FALSE
Vw7E_x9TfFg,03-06-2018,WiFiStudy 2M Grand Celebration - Live 2nd June 8:00 PM,WiFiStudy,27,02-06-2018,114653,15508,286,1218,FALSE,FALSE,FALSE
wV_8pE84LxY,03-06-2018,"Lagira Zhala Jee - Episode 349  - June 02, 2018 - Preview",Ditto TV,24,02-06-2018,121603,320,20,21,FALSE,FALSE,FALSE
FhsnuuB8ayc,03-06-2018,Manasu Mamata | 2nd June 2018  |Full Episode No 2298 | ETV Telugu,etvteluguindia,24,02-06-2018,266627,1041,270,149,FALSE,FALSE,FALSE
mzK5Azn0Mrg,03-06-2018,Super Singer 6 | 2nd & 3rd June 2018 - Promo,Vijay Television,24,01-06-2018,825097,7656,190,246,FALSE,FALSE,FALSE
HCkc-PkQ7sw,03-06-2018,20 CHEAP AND EASY DIY JEWELRY IDEAS,5-Minute Crafts,26,01-06-2018,3361697,28720,3212,2155,FALSE,FALSE,FALSE
TXMj5y5y8Fc,04-06-2018,"Kumkum Bhagya - कुमकुम भाग्य - Episode 1113  - June 04, 2018 - Preview",Zee TV,24,02-06-2018,479362,1528,120,109,FALSE,FALSE,FALSE
xRnLTkO4kIk,04-06-2018,"Baal Veer - बाल वीर - Episode 975 - 01st  June, 2018",Sony PAL,24,01-06-2018,449382,875,310,77,FALSE,FALSE,FALSE
TyYV_h2bXM0,04-06-2018,OnePlus 6 Top Features and GIVEAWAY 🔥- OnePlus 6 Avengers Edition Giveaway!!🔥,Technical Guruji,28,01-06-2018,1158291,370533,2519,382685,FALSE,FALSE,FALSE
WTPZg5vjzcI,04-06-2018,"8:00 AM - CURRENT AFFAIRS SHOW 3/4 June | RRB ALP/Group D, SBI Clerk, IBPS, SSC, KVS, UP Police",WiFiStudy,27,04-06-2018,30384,3747,53,399,FALSE,FALSE,FALSE
59Jw4Db5WAI,04-06-2018,New South Indian Full Hindi Dubbed Movie - Jigarbaaz Khiladi | Hindi Dubbed Movies 2018 Full Movie,SD Entertainment Movies,1,01-06-2018,1335358,2831,908,138,FALSE,FALSE,FALSE
C_UkQjMTscU,04-06-2018,Tara Tarini | Full Ep 180 | 2nd June 2018 | Odia Serial - TarangTV,Tarang TV,24,02-06-2018,158342,689,120,135,FALSE,FALSE,FALSE
